250994
============================================================
Improved Human scRNA-seq Metadata Collector
============================================================

2025-11-30 20:34:35,678 - __main__ - INFO - Starting metadata collection from all databases...

Starting collection process...

2025-11-30 20:34:35,678 - __main__ - INFO - 
============================================================
Collecting from cellxgene
============================================================
2025-11-30 20:34:35,678 - __main__ - INFO - Starting improved CELLxGENE collection...
2025-11-30 20:34:35,678 - __main__ - INFO - Fetching CELLxGENE collections from https://api.cellxgene.cziscience.com/curation/v1/collections
2025-11-30 20:34:44,916 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/collections_raw.json
2025-11-30 20:34:44,916 - __main__ - INFO - Retrieved 336 collections
2025-11-30 20:34:44,917 - __main__ - INFO - Fetching CELLxGENE datasets from https://api.cellxgene.cziscience.com/curation/v1/datasets
2025-11-30 20:35:29,807 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/datasets_raw.json
2025-11-30 20:35:29,808 - __main__ - INFO - Retrieved 2000 datasets
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 1d54fb17-90d5-47ca-ad8d-22ab63cb5c1f: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 19053a82-9c89-4fb8-bd19-d7b1800b0b7b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 0d3807bf-97f0-4ec5-9611-15ada507f0df: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 07574da2-6bd3-4708-a04d-27d95c009f4e: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset ed78c6b7-cb40-4ebc-b55f-40bc99ba1b5d: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset e522d2cd-7927-4e59-a4ed-064009569279: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset e12eb8a9-5e8b-4b59-90c8-77d29a811c00: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset dade16db-a38b-41f5-95c8-7ec0238d17fc: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset b90d4a42-714c-4590-b548-6e75e6c081e8: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 81ffdcd6-3f04-40bc-8bb0-9748f4ffe576: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 514329cb-2f22-4e7b-b789-75ea1a1e0067: sequence item 0: expected str instance, dict found
